haplotype	first	last	duration	total	prefecture
1.501.7.590.3	2021-07-08	2021-08-23	47	13	Tokyo
1.501.7.590.3	2021-07-22	2021-09-17	58	37	Shizuoka
1.501.7.590.3.x.1	2021-08-11	2021-08-28	18	14	Shizuoka
1.501.7.604	2021-08-02	2021-08-22	21	11	Shimane
1.501.7.604	2021-08-06	2021-09-01	27	44	Yamaguchi
1.501.7.604	2021-08-07	2021-08-25	19	11	Hokkaido
1.501.7.604	2021-08-09	2021-09-04	27	23	Fukuoka
1.501.7.604.21	2021-08-09	2021-09-16	39	25	Tokyo
1.501.7.604.21	2021-08-10	2021-09-07	29	23	Saitama
1.501.7.611	2021-08-06	2021-08-24	19	23	Fukuoka
1.501.7.611.8.3.2	2021-08-18	2021-08-30	13	12	Hokkaido
1.501.7.632	2021-07-15	2021-08-18	35	15	Tokyo
1.501.7.632.22	2021-07-31	2021-08-19	20	10	Tokyo
1.501.7.632.x.7	2021-08-07	2021-08-29	23	22	Fukuoka
1.501.7.632.x.7.1.x.1.x.1	2021-10-08	2021-11-08	32	28	Yamaguchi
